[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: name CommonAction.class.php 第 11856 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_dynamic_database_sub` [ 执行文件：，行号:，运行时间:0.0050s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_dynamic_database_sub` [ 执行文件：，行号:，运行时间:0.0050s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_dynamic_form_propery` [ 执行文件：，行号:，运行时间:0.0060s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_dynamic_form_propery` [ 执行文件：，行号:，运行时间:0.0060s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_dynamic_form_manage` [ 执行文件：，行号:，运行时间:0.0050s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_dynamic_form_manage` [ 执行文件：，行号:，运行时间:0.0050s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT `id` FROM `mis_dynamic_form_manage` WHERE ( `actionname` = 'MisAutoLxn' ) AND ( 1=1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0010s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT `id` FROM `mis_dynamic_form_manage` WHERE ( `actionname` = 'MisAutoLxn' ) AND ( 1=1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0010s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT `tpl` FROM `mis_dynamic_form_manage` WHERE ( `id` = 4 ) AND ( 1=1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0010s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT `tpl` FROM `mis_dynamic_form_manage` WHERE ( `id` = 4 ) AND ( 1=1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Common\common.php，行号:541，运行时间:0.0010s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT * FROM `mis_dynamic_database_sub` WHERE ( `formid` = 4 ) AND ( `isdatasouce` = 1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:11870，运行时间:0.0010s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT * FROM `mis_dynamic_database_sub` WHERE ( `formid` = 4 ) AND ( `isdatasouce` = 1 ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:11870，运行时间:0.0010s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT * FROM `mis_dynamic_form_propery` WHERE status=1 and ids= LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:11872，运行时间:0.0010s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT * FROM `mis_dynamic_form_propery` WHERE status=1 and ids= LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:11872，运行时间:0.0010s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: skey CommonAction.class.php 第 11880 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: name CommonAction.class.php 第 11881 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Missing argument 2 for CommonAction::_search(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php on line 170 and defined CommonAction.class.php 第 473 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 483 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_runtime_data` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:11872，运行时间:0.0040s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_runtime_data` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:11872，运行时间:0.0040s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Missing argument 5 for SystemConfigDetailModel::GetDetailFile(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 163 and defined SystemConfigDetailModel.class.php 第 365 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Missing argument 2 for CommonModel::getDynamicFileName(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 375 and defined CommonModel.class.php 第 636 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Missing argument 5 for SystemConfigDetailModel::GetDetailFile(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 165 and defined SystemConfigDetailModel.class.php 第 365 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Missing argument 2 for CommonModel::getDynamicFileName(), called in E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Model\SystemConfigDetailModel.class.php on line 375 and defined CommonModel.class.php 第 636 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: dmlist CommonAction.class.php 第 498 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: search_flag CommonAction.class.php 第 521 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: table CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: val CommonAction.class.php 第 708 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: table CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: val CommonAction.class.php 第 708 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: table CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: val CommonAction.class.php 第 708 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: table CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: name CommonAction.class.php 第 789 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: issearch CommonAction.class.php 第 602 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: issearch CommonAction.class.php 第 602 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: issearch CommonAction.class.php 第 602 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: status CommonAction.class.php 第 602 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: type CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: val CommonAction.class.php 第 839 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: isallsearch CommonAction.class.php 第 619 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: issearch CommonAction.class.php 第 602 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: status CommonAction.class.php 第 602 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: type CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: field CommonAction.class.php 第 616 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: quicksearchby CommonAction.class.php 第 697 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: val CommonAction.class.php 第 839 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: isallsearch CommonAction.class.php 第 619 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: qkeysword CommonAction.class.php 第 641 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: html CommonAction.class.php 第 644 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: fieldtype MisAutoLxnAction.class.php 第 14 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: bindaname MisAutoLxnAction.class.php 第 15 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: data common.php 第 543 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: fieldtype CommonAction.class.php 第 174 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: projectid CommonAction.class.php 第 177 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: projectworkid CommonAction.class.php 第 180 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: orderField CommonAction.class.php 第 199 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_system_public_listinc` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:11872，运行时间:0.0050s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_system_public_listinc` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:11872，运行时间:0.0050s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT * FROM `mis_system_public_listinc` WHERE ( `modelname` = 'MisAutoLxn' ) AND ( `sortsorder` > 0 ) ORDER BY sortsorder  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:208，运行时间:0.0000s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT * FROM `mis_system_public_listinc` WHERE ( `modelname` = 'MisAutoLxn' ) AND ( `sortsorder` > 0 ) ORDER BY sortsorder  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:208，运行时间:0.0000s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: dsp CommonAction.class.php 第 1317 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: remindMap CommonAction.class.php 第 1320 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_auto_oxqxg` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:208，运行时间:0.0050s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_auto_oxqxg` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:208，运行时间:0.0050s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeActionName1 common.php 第 4027 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: nodeAuditId1 common.php 第 4029 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: search_flag CommonAction.class.php 第 1417 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_auto_oxqxg` WHERE ( `allnode` = 'MisAutoLxn' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0000s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT COUNT(*) AS tp_count FROM `mis_auto_oxqxg` WHERE ( `allnode` = 'MisAutoLxn' ) LIMIT 1   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\ThinkPHP\Lib\Core\Model.class.php，行号:295，运行时间:0.0000s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined variable: htmls CommonAction.class.php 第 1426 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: dwzpageNum CommonAction.class.php 第 1447 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: dwzloadhtml CommonAction.class.php 第 1451 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: export_bysearch CommonAction.class.php 第 1454 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT * FROM `mis_auto_oxqxg` WHERE ( `allnode` = 'MisAutoLxn' ) ORDER BY id desc LIMIT 0,50   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:1467，运行时间:0.0010s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT * FROM `mis_auto_oxqxg` WHERE ( `allnode` = 'MisAutoLxn' ) ORDER BY id desc LIMIT 0,50   [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:1467，运行时间:0.0010s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_dynamic_form_areainfo` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:1467，运行时间:0.0040s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SHOW COLUMNS FROM `mis_dynamic_form_areainfo` [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:1467，运行时间:0.0040s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [8] Undefined index: extendwhere Model.class.php 第 278 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT * FROM `mis_dynamic_form_areainfo` WHERE ( `actionname` = 'MisAutoLxn' )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:1475，运行时间:0.0000s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | SQL: SELECT * FROM `mis_dynamic_form_areainfo` WHERE ( `actionname` = 'MisAutoLxn' )  [ 执行文件：E:\phpStudy\PHPTutorial\WWW\modelSys\Admin\Lib\Action\CommonAction.class.php，行号:1475，运行时间:0.0000s ]
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
[ 2018-09-29T17:15:39+08:00 ] /Admin/index.php/MisAutoLxn/index | NOTIC: [2] Invalid argument supplied for foreach() CommonAction.class.php 第 1481 行.
